"Gene.stable.ID"	"Transcript.stable.ID"	"Gene.name"	"Zebrafish.gene.stable.ID"	"Zebrafish.gene.name"
"58754"	"ENSG00000039068"	"ENST00000621016"	"CDH1"	"ENSDARG00000102750"	"cdh1"
"58755"	"ENSG00000039068"	"ENST00000611625"	"CDH1"	"ENSDARG00000102750"	"cdh1"
"58915"	"ENSG00000183579"	"ENST00000544604"	"ZNRF3"	"ENSDARG00000062573"	"znrf3"
"58916"	"ENSG00000183579"	"ENST00000402174"	"ZNRF3"	"ENSDARG00000062573"	"znrf3"
"58917"	"ENSG00000183579"	"ENST00000406323"	"ZNRF3"	"ENSDARG00000062573"	"znrf3"
"59058"	"ENSG00000184347"	"ENST00000519560"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59059"	"ENSG00000184347"	"ENST00000332966"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59060"	"ENSG00000184347"	"ENST00000518092"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59061"	"ENSG00000184347"	"ENST00000519486"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59062"	"ENSG00000184347"	"ENST00000518140"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59063"	"ENSG00000184347"	"ENST00000521150"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59064"	"ENSG00000184347"	"ENST00000521130"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59065"	"ENSG00000184347"	"ENST00000404867"	"SLIT3"	"ENSDARG00000034268"	"slit3"
"59071"	"ENSG00000162009"	"ENST00000293897"	"SSTR5"	"ENSDARG00000101655"	"sstr5"
"59239"	"ENSG00000123999"	"ENST00000489456"	"INHA"	"ENSDARG00000052433"	"inha"
"59240"	"ENSG00000123999"	"ENST00000243786"	"INHA"	"ENSDARG00000052433"	"inha"
"59985"	"ENSG00000179399"	"ENST00000377067"	"GPC5"	"ENSDARG00000103647"	"gpc5a"
"59986"	"ENSG00000179399"	"ENST00000483422"	"GPC5"	"ENSDARG00000103647"	"gpc5a"
"59987"	"ENSG00000179399"	"ENST00000618283"	"GPC5"	"ENSDARG00000103647"	"gpc5a"
"59988"	"ENSG00000179399"	"ENST00000618596"	"GPC5"	"ENSDARG00000103647"	"gpc5a"
"60171"	"ENSG00000137726"	"ENST00000260282"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60172"	"ENSG00000137726"	"ENST00000527717"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60173"	"ENSG00000137726"	"ENST00000526014"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60174"	"ENSG00000137726"	"ENST00000524656"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60175"	"ENSG00000137726"	"ENST00000584394"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60176"	"ENSG00000137726"	"ENST00000529335"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60177"	"ENSG00000137726"	"ENST00000583233"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60178"	"ENSG00000137726"	"ENST00000583660"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60179"	"ENSG00000137726"	"ENST00000530956"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60180"	"ENSG00000137726"	"ENST00000524841"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60181"	"ENSG00000137726"	"ENST00000527429"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60182"	"ENSG00000137726"	"ENST00000540359"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60183"	"ENSG00000137726"	"ENST00000579486"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60184"	"ENSG00000137726"	"ENST00000584230"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60185"	"ENSG00000137726"	"ENST00000534125"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60186"	"ENSG00000137726"	"ENST00000527053"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60187"	"ENSG00000137726"	"ENST00000539526"	"FXYD6"	"ENSDARG00000100971"	"fxyd6"
"60593"	"ENSG00000106244"	"ENST00000496335"	"PDAP1"	"ENSDARG00000002967"	"pdap1b"
"60594"	"ENSG00000106244"	"ENST00000350498"	"PDAP1"	"ENSDARG00000002967"	"pdap1b"
"60595"	"ENSG00000106244"	"ENST00000426447"	"PDAP1"	"ENSDARG00000002967"	"pdap1b"
"60596"	"ENSG00000106244"	"ENST00000488214"	"PDAP1"	"ENSDARG00000002967"	"pdap1b"
"60597"	"ENSG00000106244"	"ENST00000626285"	"PDAP1"	"ENSDARG00000002967"	"pdap1b"
"60655"	"ENSG00000153208"	"ENST00000295408"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60656"	"ENSG00000153208"	"ENST00000409780"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60657"	"ENSG00000153208"	"ENST00000439966"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60658"	"ENSG00000153208"	"ENST00000473065"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60659"	"ENSG00000153208"	"ENST00000449344"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60660"	"ENSG00000153208"	"ENST00000421804"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60661"	"ENSG00000153208"	"ENST00000616902"	"MERTK"	"ENSDARG00000074695"	"mertka"
"60717"	"ENSG00000125787"	"ENST00000245983"	"GNRH2"	""	""
"60718"	"ENSG00000125787"	"ENST00000359100"	"GNRH2"	""	""
"60719"	"ENSG00000125787"	"ENST00000380347"	"GNRH2"	""	""
"60720"	"ENSG00000125787"	"ENST00000380346"	"GNRH2"	""	""
"60892"	"ENSG00000113578"	"ENST00000359370"	"FGF1"	""	""
"60893"	"ENSG00000113578"	"ENST00000378046"	"FGF1"	""	""
"60894"	"ENSG00000113578"	"ENST00000337706"	"FGF1"	""	""
"60895"	"ENSG00000113578"	"ENST00000360966"	"FGF1"	""	""
"60896"	"ENSG00000113578"	"ENST00000489937"	"FGF1"	""	""
"60897"	"ENSG00000113578"	"ENST00000407758"	"FGF1"	""	""
"60898"	"ENSG00000113578"	"ENST00000494344"	"FGF1"	""	""
"60899"	"ENSG00000113578"	"ENST00000441680"	"FGF1"	""	""
"60900"	"ENSG00000113578"	"ENST00000419524"	"FGF1"	""	""
"60901"	"ENSG00000113578"	"ENST00000494579"	"FGF1"	""	""
"60902"	"ENSG00000113578"	"ENST00000394496"	"FGF1"	""	""
"60903"	"ENSG00000113578"	"ENST00000411960"	"FGF1"	""	""
"60904"	"ENSG00000113578"	"ENST00000621536"	"FGF1"	""	""
"60905"	"ENSG00000113578"	"ENST00000619447"	"FGF1"	""	""
"60906"	"ENSG00000113578"	"ENST00000610990"	"FGF1"	""	""
"60907"	"ENSG00000113578"	"ENST00000612258"	"FGF1"	""	""
"61031"	"ENSG00000101405"	"ENST00000217386"	"OXT"	"ENSDARG00000058567"	"avp"
"61032"	"ENSG00000101405"	"ENST00000217386"	"OXT"	"ENSDARG00000042845"	"oxt"
"61142"	"ENSG00000276882"	"ENST00000610587"	"KIR3DL2"	""	""
"61143"	"ENSG00000276882"	"ENST00000622574"	"KIR3DL2"	""	""
"61146"	"ENSG00000275152"	"ENST00000613642"	"CCL16"	"ENSDARG00000103466"	"ccl35.1"
"61147"	"ENSG00000275152"	"ENST00000611905"	"CCL16"	"ENSDARG00000103466"	"ccl35.1"
"61148"	"ENSG00000275152"	"ENST00000610493"	"CCL16"	"ENSDARG00000103466"	"ccl35.1"
"61149"	"ENSG00000275152"	"ENST00000613642"	"CCL16"	"ENSDARG00000070378"	"ccl35.2"
"61150"	"ENSG00000275152"	"ENST00000611905"	"CCL16"	"ENSDARG00000070378"	"ccl35.2"
"61151"	"ENSG00000275152"	"ENST00000610493"	"CCL16"	"ENSDARG00000070378"	"ccl35.2"
"61499"	"ENSG00000101200"	"ENST00000380293"	"AVP"	"ENSDARG00000058567"	"avp"
"61500"	"ENSG00000101200"	"ENST00000380293"	"AVP"	"ENSDARG00000042845"	"oxt"
"61640"	"ENSG00000147437"	"ENST00000421054"	"GNRH1"	""	""
"61641"	"ENSG00000147437"	"ENST00000276414"	"GNRH1"	""	""
"61683"	"ENSG00000275718"	"ENST00000614368"	"CCL15"	""	""
"61684"	"ENSG00000275718"	"ENST00000617897"	"CCL15"	""	""
"61722"	"ENSG00000136697"	"ENST00000341010"	"IL1F10"	""	""
"61723"	"ENSG00000136697"	"ENST00000393197"	"IL1F10"	""	""
"61724"	"ENSG00000136697"	"ENST00000496265"	"IL1F10"	""	""
"61806"	"ENSG00000276409"	"ENST00000614009"	"CCL14"	"ENSDARG00000103466"	"ccl35.1"
"61807"	"ENSG00000276409"	"ENST00000618404"	"CCL14"	"ENSDARG00000103466"	"ccl35.1"
"61808"	"ENSG00000276409"	"ENST00000622526"	"CCL14"	"ENSDARG00000103466"	"ccl35.1"
"61809"	"ENSG00000276409"	"ENST00000620991"	"CCL14"	"ENSDARG00000103466"	"ccl35.1"
"61810"	"ENSG00000276409"	"ENST00000614009"	"CCL14"	"ENSDARG00000070378"	"ccl35.2"
"61811"	"ENSG00000276409"	"ENST00000618404"	"CCL14"	"ENSDARG00000070378"	"ccl35.2"
"61812"	"ENSG00000276409"	"ENST00000622526"	"CCL14"	"ENSDARG00000070378"	"ccl35.2"
"61813"	"ENSG00000276409"	"ENST00000620991"	"CCL14"	"ENSDARG00000070378"	"ccl35.2"
"61855"	"ENSG00000227746"	"ENST00000421274"	"C4A"	""	""
"61856"	"ENSG00000227746"	"ENST00000494500"	"C4A"	""	""
"61857"	"ENSG00000227746"	"ENST00000465824"	"C4A"	""	""
"61858"	"ENSG00000227746"	"ENST00000471317"	"C4A"	""	""
"61859"	"ENSG00000227746"	"ENST00000488063"	"C4A"	""	""
"61860"	"ENSG00000227746"	"ENST00000483562"	"C4A"	""	""
"61861"	"ENSG00000227746"	"ENST00000488091"	"C4A"	""	""
"61862"	"ENSG00000227746"	"ENST00000492958"	"C4A"	""	""
"61863"	"ENSG00000227746"	"ENST00000477131"	"C4A"	""	""
"61864"	"ENSG00000227746"	"ENST00000494477"	"C4A"	""	""
"61865"	"ENSG00000227746"	"ENST00000495158"	"C4A"	""	""
"61866"	"ENSG00000227746"	"ENST00000459921"	"C4A"	""	""
"61867"	"ENSG00000227746"	"ENST00000467328"	"C4A"	""	""
"61868"	"ENSG00000227746"	"ENST00000550297"	"C4A"	""	""
"61998"	"ENSG00000156535"	"ENST00000287097"	"CD109"	"ENSDARG00000060609"	"cd109"
"61999"	"ENSG00000156535"	"ENST00000474094"	"CD109"	"ENSDARG00000060609"	"cd109"
"62000"	"ENSG00000156535"	"ENST00000422508"	"CD109"	"ENSDARG00000060609"	"cd109"
"62001"	"ENSG00000156535"	"ENST00000437994"	"CD109"	"ENSDARG00000060609"	"cd109"
"62032"	"ENSG00000203618"	"ENST00000366425"	"GP1BB"	"ENSDARG00000074441"	"gp1bb"
"62133"	"ENSG00000126010"	"ENST00000380289"	"GRPR"	"ENSDARG00000056620"	"grpr"
"62157"	"ENSG00000070031"	"ENST00000176195"	"SCT"	""	""
"62172"	"ENSG00000069696"	"ENST00000176183"	"DRD4"	"ENSDARG00000038363"	"drd4a"
"62173"	"ENSG00000069696"	"ENST00000528733"	"DRD4"	"ENSDARG00000038363"	"drd4a"
"62174"	"ENSG00000069696"	"ENST00000176183"	"DRD4"	"ENSDARG00000035820"	"drd4b"
"62175"	"ENSG00000069696"	"ENST00000528733"	"DRD4"	"ENSDARG00000035820"	"drd4b"
"62194"	"ENSG00000183762"	"ENST00000400335"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62195"	"ENSG00000183762"	"ENST00000327813"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62196"	"ENSG00000183762"	"ENST00000407188"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62197"	"ENSG00000183762"	"ENST00000453585"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62198"	"ENSG00000183762"	"ENST00000474001"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62199"	"ENSG00000183762"	"ENST00000479755"	"KREMEN1"	"ENSDARG00000062579"	"kremen1"
"62218"	"ENSG00000171587"	"ENST00000400454"	"DSCAM"	"ENSDARG00000028118"	"dscamb"
"62219"	"ENSG00000171587"	"ENST00000404019"	"DSCAM"	"ENSDARG00000028118"	"dscamb"
"62220"	"ENSG00000171587"	"ENST00000617870"	"DSCAM"	"ENSDARG00000028118"	"dscamb"
"62221"	"ENSG00000171587"	"ENST00000400454"	"DSCAM"	"ENSDARG00000024865"	"dscama"
"62222"	"ENSG00000171587"	"ENST00000404019"	"DSCAM"	"ENSDARG00000024865"	"dscama"
"62223"	"ENSG00000171587"	"ENST00000617870"	"DSCAM"	"ENSDARG00000024865"	"dscama"
"62312"	"ENSG00000141753"	"ENST00000269593"	"IGFBP4"	""	""
"62329"	"ENSG00000108679"	"ENST00000591778"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62330"	"ENSG00000108679"	"ENST00000262776"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62331"	"ENSG00000108679"	"ENST00000587311"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62332"	"ENSG00000108679"	"ENST00000586720"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62333"	"ENSG00000108679"	"ENST00000587251"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62334"	"ENSG00000108679"	"ENST00000588508"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62335"	"ENSG00000108679"	"ENST00000588198"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62336"	"ENSG00000108679"	"ENST00000589527"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62337"	"ENSG00000108679"	"ENST00000588587"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62338"	"ENSG00000108679"	"ENST00000592255"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62339"	"ENSG00000108679"	"ENST00000585407"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62340"	"ENSG00000108679"	"ENST00000589775"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62341"	"ENSG00000108679"	"ENST00000589906"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62342"	"ENSG00000108679"	"ENST00000587310"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62343"	"ENSG00000108679"	"ENST00000588205"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62344"	"ENSG00000108679"	"ENST00000588990"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62345"	"ENSG00000108679"	"ENST00000588899"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62346"	"ENSG00000108679"	"ENST00000591274"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62347"	"ENSG00000108679"	"ENST00000586300"	"LGALS3BP"	"ENSDARG00000037805"	"lgals3bpa"
"62348"	"ENSG00000108679"	"ENST00000591778"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62349"	"ENSG00000108679"	"ENST00000262776"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62350"	"ENSG00000108679"	"ENST00000587311"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62351"	"ENSG00000108679"	"ENST00000586720"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62352"	"ENSG00000108679"	"ENST00000587251"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62353"	"ENSG00000108679"	"ENST00000588508"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62354"	"ENSG00000108679"	"ENST00000588198"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62355"	"ENSG00000108679"	"ENST00000589527"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62356"	"ENSG00000108679"	"ENST00000588587"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62357"	"ENSG00000108679"	"ENST00000592255"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62358"	"ENSG00000108679"	"ENST00000585407"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62359"	"ENSG00000108679"	"ENST00000589775"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62360"	"ENSG00000108679"	"ENST00000589906"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62361"	"ENSG00000108679"	"ENST00000587310"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62362"	"ENSG00000108679"	"ENST00000588205"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62363"	"ENSG00000108679"	"ENST00000588990"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62364"	"ENSG00000108679"	"ENST00000588899"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62365"	"ENSG00000108679"	"ENST00000591274"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62366"	"ENSG00000108679"	"ENST00000586300"	"LGALS3BP"	"ENSDARG00000040528"	"lgals3bpb"
"62367"	"ENSG00000108679"	"ENST00000591778"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62368"	"ENSG00000108679"	"ENST00000262776"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62369"	"ENSG00000108679"	"ENST00000587311"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62370"	"ENSG00000108679"	"ENST00000586720"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62371"	"ENSG00000108679"	"ENST00000587251"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62372"	"ENSG00000108679"	"ENST00000588508"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62373"	"ENSG00000108679"	"ENST00000588198"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62374"	"ENSG00000108679"	"ENST00000589527"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62375"	"ENSG00000108679"	"ENST00000588587"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62376"	"ENSG00000108679"	"ENST00000592255"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62377"	"ENSG00000108679"	"ENST00000585407"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62378"	"ENSG00000108679"	"ENST00000589775"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62379"	"ENSG00000108679"	"ENST00000589906"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62380"	"ENSG00000108679"	"ENST00000587310"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62381"	"ENSG00000108679"	"ENST00000588205"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62382"	"ENSG00000108679"	"ENST00000588990"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62383"	"ENSG00000108679"	"ENST00000588899"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62384"	"ENSG00000108679"	"ENST00000591274"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62385"	"ENSG00000108679"	"ENST00000586300"	"LGALS3BP"	"ENSDARG00000076848"	"LGALS3BP (1 of many)"
"62521"	"ENSG00000135333"	"ENST00000369303"	"EPHA7"	"ENSDARG00000004635"	"epha7"
"62522"	"ENSG00000135333"	"ENST00000369297"	"EPHA7"	"ENSDARG00000004635"	"epha7"
"62541"	"ENSG00000261857"	"ENST00000597600"	"MIA"	"ENSDARG00000052437"	"mia"
"62542"	"ENSG00000261857"	"ENST00000594436"	"MIA"	"ENSDARG00000052437"	"mia"
"62543"	"ENSG00000261857"	"ENST00000597784"	"MIA"	"ENSDARG00000052437"	"mia"
"62544"	"ENSG00000261857"	"ENST00000263369"	"MIA"	"ENSDARG00000052437"	"mia"
"62545"	"ENSG00000261857"	"ENST00000597140"	"MIA"	"ENSDARG00000052437"	"mia"
"62546"	"ENSG00000261857"	"ENST00000601159"	"MIA"	"ENSDARG00000052437"	"mia"
"62547"	"ENSG00000261857"	"ENST00000593317"	"MIA"	"ENSDARG00000052437"	"mia"
"62565"	"ENSG00000180739"	"ENST00000333430"	"S1PR5"	"ENSDARG00000052192"	"s1pr5b"
"62566"	"ENSG00000180739"	"ENST00000439028"	"S1PR5"	"ENSDARG00000052192"	"s1pr5b"
"62567"	"ENSG00000180739"	"ENST00000590601"	"S1PR5"	"ENSDARG00000052192"	"s1pr5b"
"62568"	"ENSG00000180739"	"ENST00000617721"	"S1PR5"	"ENSDARG00000052192"	"s1pr5b"
"62669"	"ENSG00000275555"	"ENST00000616526"	"DLL1"	""	""
"62670"	"ENSG00000275555"	"ENST00000630365"	"DLL1"	""	""
"63036"	"ENSG00000152034"	"ENST00000369212"	"MCHR2"	"ENSDARG00000101313"	"CABZ01025781.1"
"63037"	"ENSG00000152034"	"ENST00000281806"	"MCHR2"	"ENSDARG00000101313"	"CABZ01025781.1"
"63038"	"ENSG00000152034"	"ENST00000369212"	"MCHR2"	"ENSDARG00000007842"	"MCHR2"
"63039"	"ENSG00000152034"	"ENST00000281806"	"MCHR2"	"ENSDARG00000007842"	"MCHR2"
"63147"	"ENSG00000134489"	"ENST00000256906"	"HRH4"	"ENSDARG00000103139"	"LO017843.1"
"63148"	"ENSG00000134489"	"ENST00000426880"	"HRH4"	"ENSDARG00000103139"	"LO017843.1"
"63149"	"ENSG00000134489"	"ENST00000256906"	"HRH4"	"ENSDARG00000045137"	"CABZ01084564.1"
"63150"	"ENSG00000134489"	"ENST00000426880"	"HRH4"	"ENSDARG00000045137"	"CABZ01084564.1"
"63218"	"ENSG00000006638"	"ENST00000375190"	"TBXA2R"	"ENSDARG00000104717"	"tbxa2r"
"63219"	"ENSG00000006638"	"ENST00000589966"	"TBXA2R"	"ENSDARG00000104717"	"tbxa2r"
"63220"	"ENSG00000006638"	"ENST00000411851"	"TBXA2R"	"ENSDARG00000104717"	"tbxa2r"
"63221"	"ENSG00000006638"	"ENST00000587717"	"TBXA2R"	"ENSDARG00000104717"	"tbxa2r"
"63415"	"ENSG00000180016"	"ENST00000322608"	"OR1E1"	""	""
"63872"	"ENSG00000081138"	"ENST00000323011"	"CDH7"	"ENSDARG00000017649"	"cdh7b"
"63873"	"ENSG00000081138"	"ENST00000536984"	"CDH7"	"ENSDARG00000017649"	"cdh7b"
"63874"	"ENSG00000081138"	"ENST00000397968"	"CDH7"	"ENSDARG00000017649"	"cdh7b"
"63875"	"ENSG00000081138"	"ENST00000581601"	"CDH7"	"ENSDARG00000017649"	"cdh7b"
"63876"	"ENSG00000081138"	"ENST00000323011"	"CDH7"	"ENSDARG00000023542"	"cdh7a"
"63877"	"ENSG00000081138"	"ENST00000536984"	"CDH7"	"ENSDARG00000023542"	"cdh7a"
"63878"	"ENSG00000081138"	"ENST00000397968"	"CDH7"	"ENSDARG00000023542"	"cdh7a"
"63879"	"ENSG00000081138"	"ENST00000581601"	"CDH7"	"ENSDARG00000023542"	"cdh7a"
"64092"	"ENSG00000185652"	"ENST00000535299"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64093"	"ENSG00000185652"	"ENST00000423158"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64094"	"ENSG00000185652"	"ENST00000543548"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64095"	"ENSG00000185652"	"ENST00000331010"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64096"	"ENSG00000185652"	"ENST00000544836"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64097"	"ENSG00000185652"	"ENST00000541234"	"NTF3"	"ENSDARG00000059043"	"ntf3"
"64221"	"ENSG00000104432"	"ENST00000523959"	"IL7"	""	""
"64222"	"ENSG00000104432"	"ENST00000519833"	"IL7"	""	""
"64223"	"ENSG00000104432"	"ENST00000263851"	"IL7"	""	""
"64224"	"ENSG00000104432"	"ENST00000518982"	"IL7"	""	""
"64225"	"ENSG00000104432"	"ENST00000520269"	"IL7"	""	""
"64226"	"ENSG00000104432"	"ENST00000520215"	"IL7"	""	""
"64227"	"ENSG00000104432"	"ENST00000520317"	"IL7"	""	""
"64228"	"ENSG00000104432"	"ENST00000521323"	"IL7"	""	""
"64229"	"ENSG00000104432"	"ENST00000379113"	"IL7"	""	""
"64230"	"ENSG00000104432"	"ENST00000541183"	"IL7"	""	""
"64231"	"ENSG00000104432"	"ENST00000639719"	"IL7"	""	""
"64618"	"ENSG00000274736"	"ENST00000612516"	"CCL23"	""	""
"64619"	"ENSG00000274736"	"ENST00000613876"	"CCL23"	""	""
"64620"	"ENSG00000274736"	"ENST00000615050"	"CCL23"	""	""
"65180"	"ENSG00000277924"	"ENST00000620549"	"KIR2DL3"	""	""
"65199"	"ENSG00000162068"	"ENST00000293973"	"NTN3"	"ENSDARG00000076748"	"ntn2"
"65244"	"ENSG00000141433"	"ENST00000450565"	"ADCYAP1"	"ENSDARG00000004015"	"adcyap1a"
"65245"	"ENSG00000141433"	"ENST00000579794"	"ADCYAP1"	"ENSDARG00000004015"	"adcyap1a"
"65246"	"ENSG00000141433"	"ENST00000269200"	"ADCYAP1"	"ENSDARG00000004015"	"adcyap1a"
"65247"	"ENSG00000141433"	"ENST00000581602"	"ADCYAP1"	"ENSDARG00000004015"	"adcyap1a"
"65248"	"ENSG00000141433"	"ENST00000450565"	"ADCYAP1"	"ENSDARG00000027740"	"adcyap1b"
"65249"	"ENSG00000141433"	"ENST00000579794"	"ADCYAP1"	"ENSDARG00000027740"	"adcyap1b"
"65250"	"ENSG00000141433"	"ENST00000269200"	"ADCYAP1"	"ENSDARG00000027740"	"adcyap1b"
"65251"	"ENSG00000141433"	"ENST00000581602"	"ADCYAP1"	"ENSDARG00000027740"	"adcyap1b"
"65553"	"ENSG00000147246"	"ENST00000371951"	"HTR2C"	"ENSDARG00000018228"	"htr2cl1"
"65554"	"ENSG00000147246"	"ENST00000276198"	"HTR2C"	"ENSDARG00000018228"	"htr2cl1"
"65555"	"ENSG00000147246"	"ENST00000371950"	"HTR2C"	"ENSDARG00000018228"	"htr2cl1"
"65568"	"ENSG00000136689"	"ENST00000465812"	"IL1RN"	""	""
"65569"	"ENSG00000136689"	"ENST00000463073"	"IL1RN"	""	""
"65570"	"ENSG00000136689"	"ENST00000409052"	"IL1RN"	""	""
"65571"	"ENSG00000136689"	"ENST00000361779"	"IL1RN"	""	""
"65572"	"ENSG00000136689"	"ENST00000259206"	"IL1RN"	""	""
"65573"	"ENSG00000136689"	"ENST00000354115"	"IL1RN"	""	""
"65574"	"ENSG00000136689"	"ENST00000486167"	"IL1RN"	""	""
"65575"	"ENSG00000136689"	"ENST00000409930"	"IL1RN"	""	""
"65576"	"ENSG00000136689"	"ENST00000472292"	"IL1RN"	""	""
"65611"	"ENSG00000092421"	"ENST00000343348"	"SEMA6A"	"ENSDARG00000102165"	"CABZ01112804.1"
"65612"	"ENSG00000092421"	"ENST00000257414"	"SEMA6A"	"ENSDARG00000102165"	"CABZ01112804.1"
"65613"	"ENSG00000092421"	"ENST00000513137"	"SEMA6A"	"ENSDARG00000102165"	"CABZ01112804.1"
